Model_C8,Model_C1,BBH_Raw_Weighted,BBH_Raw_Macro,BBH_C1_Reported,Num_Subtasks,BBH_Reconstructed_Score,Reconstruction_Residual
gaverfraxz_Meta-Llama-3.1-8B-Instruct-HalfAbliterated-TIES,gaverfraxz/Meta-Llama-3.1-8B-Instruct-HalfAbliterated-TIES,50.3211248047214,50.436607832437126,28.91423515333936,24,31.455704044176642,-2.541468890837283
gbueno86_Brinebreath-Llama-3.1-70B,gbueno86/Brinebreath-Llama-3.1-70B,68.59920152751259,68.80562247706813,55.46361848802468,24,56.674831801507885,-1.2112133134832064
gmonsoon_gemma2-9b-sahabatai-v1-instruct-BaseTIES,gmonsoon/gemma2-9b-sahabatai-v1-instruct-BaseTIES,60.75334143377886,60.772445324415465,43.401341987357206,24,45.849527199120686,-2.44818521176348
godlikehhd_ifd_new_correct_all_sample_2500_qwen,godlikehhd/ifd_new_correct_all_sample_2500_qwen,39.7847595903489,40.19641175400576,15.682840817827374,24,16.9181821555726,-1.2353413377452274
godlikehhd_ifd_new_qwen_2500,godlikehhd/ifd_new_qwen_2500,41.24283978475959,41.59816252777574,17.63795023834911,24,18.929964426812695,-1.292014188463586
godlikehhd_qwen-2.5-1.5b-cherry,godlikehhd/qwen-2.5-1.5b-cherry,39.993056760978995,40.357573315752205,16.323588748077068,24,17.20557962289261,-0.8819908748155427
google_codegemma-1.1-2b,google/codegemma-1.1-2b,33.188682520395766,33.534177902484544,7.551225280004151,24,7.81726235710549,-0.2660370771013385
google_gemma-1.1-2b-it,google/gemma-1.1-2b-it,31.55702135045999,31.846349748149223,5.862826722774347,24,5.565982196432047,0.2968445263423005
google_gemma-2-27b-it,google/gemma-2-27b-it,64.22496094428051,64.51387433168799,49.27284215130387,24,50.6394849877876,-1.3666428364837273
google_gemma-2-2b,google/gemma-2-2b,36.2089914945322,36.55966996422591,11.755807532236112,24,11.984525633245692,-0.22871810100958
google_gemma-2-2b-it,google/gemma-2-2b-it,41.62471793091477,41.99230891427471,17.980792881523424,24,19.456859783566056,-1.476066902042632
google_gemma-2-2b-jpn-it,google/gemma-2-2b-jpn-it,42.214893247700054,42.25569890065811,18.525626449832732,24,20.271152607639433,-1.745526157806701
google_gemma-7b-it,google/gemma-7b-it,36.2089914945322,36.45901274330097,11.940832085290182,24,11.984525633245692,-0.043693547955509615
google_recurrentgemma-9b,google/recurrentgemma-9b,38.83006422496094,39.12410476301005,15.323368888997411,24,15.600943763689202,-0.27757487469179054
google_recurrentgemma-9b-it,google/recurrentgemma-9b-it,42.70091997917028,42.866944746471496,21.62158008474012,24,20.941746698052793,0.6798333866873278
grimjim_DeepSauerHuatuoSkywork-R1-o1-Llama-3.1-8B,grimjim/DeepSauerHuatuoSkywork-R1-o1-Llama-3.1-8B,52.45617080367992,52.69400362212972,32.76923482357123,24,34.40152808420679,-1.6322932606355565
grimjim_Gigantes-v2-gemma2-9b-it,grimjim/Gigantes-v2-gemma2-9b-it,59.7812879708384,59.86559388303994,42.70163259850296,24,44.508339018293945,-1.8067064197909843
grimjim_Gigantes-v3-gemma2-9b-it,grimjim/Gigantes-v3-gemma2-9b-it,59.74657177573338,59.835137923248276,42.795367767587656,24,44.46043944040727,-1.6650716728196144
grimjim_HuatuoSkywork-o1-Llama-3.1-8B,grimjim/HuatuoSkywork-o1-Llama-3.1-8B,48.828328415205696,48.8635823965922,28.33277757558808,24,29.39602219504988,-1.063244619461802
grimjim_Llama-3-Instruct-8B-SPPO-Iter3-SimPO-merge,grimjim/Llama-3-Instruct-8B-SPPO-Iter3-SimPO-merge,49.418503731990974,49.61694535006833,28.258014912987704,24,30.21031501912325,-1.9523001061355458
grimjim_Llama-3.1-Bonsaikraft-8B-Instruct,grimjim/Llama-3.1-Bonsaikraft-8B-Instruct,52.61239368165249,52.86855891530357,32.58754251798589,24,34.6170761846968,-2.029533666710911
grimjim_Llama-Nephilim-Metamorphosis-v2-8B,grimjim/Llama-Nephilim-Metamorphosis-v2-8B,49.99132095122375,50.134773789740336,28.18246234355982,24,31.000658054253293,-2.818195710693473
grimjim_Magot-v2-Gemma2-8k-9B,grimjim/Magot-v2-Gemma2-8k-9B,58.896024995660476,58.96713649821101,41.45929075390556,24,43.28689978218389,-1.8276090282783244
grimjim_llama-3-Nephilim-v2-8B,grimjim/llama-3-Nephilim-v2-8B,50.33848290227391,50.482149364426256,29.8962638406202,24,31.479653833119976,-1.5833899924997752
grimjim_llama-3-Nephilim-v2.1-8B,grimjim/llama-3-Nephilim-v2.1-8B,50.82450963374414,50.95042703104161,29.81966445991054,24,32.15024792353335,-2.3305834636228084
grimjim_llama-3-Nephilim-v3-8B,grimjim/llama-3-Nephilim-v3-8B,49.95660475611873,50.12671264428366,28.955635498374203,24,30.952758476366622,-1.9971229779924187
gz987_qwen2.5-7b-cabs-v0.4,gz987/qwen2.5-7b-cabs-v0.4,54.955736851241106,55.244010947600394,36.35843837533925,24,37.85029769204696,-1.4918593167077105
hotmailuser_FalconSlerp2-7B,hotmailuser/FalconSlerp2-7B,54.921020656136086,55.37805428914538,36.81735294513948,24,37.80239811416028,-0.9850451690208004
hotmailuser_FalconSlerp3-7B,hotmailuser/FalconSlerp3-7B,54.868946363478564,55.32966528909407,36.83401609166295,24,37.73054874733028,-0.896532655667329
hotmailuser_Gemma2Crono-27B,hotmailuser/Gemma2Crono-27B,64.81513626106579,65.05341690680217,50.10341199129857,24,51.45377781186096,-1.3503658205623879
hotmailuser_Gemma2atlas-27B,hotmailuser/Gemma2atlas-27B,65.21437250477348,65.44960921220462,50.71327914306504,24,52.00462295755766,-1.2913438144926204
hotmailuser_Llama-Hermes-slerp-8B,hotmailuser/Llama-Hermes-slerp-8B,52.95955563270265,53.10290010444968,33.30931089323399,24,35.09607196356349,-1.7867610703294972
hotmailuser_LlamaStock-8B,hotmailuser/LlamaStock-8B,53.13313660822774,53.2894288382654,33.09114622817674,24,35.335569852996834,-2.2444236248200937
hotmailuser_Qwen2.5-HomerSlerp-7B,hotmailuser/Qwen2.5-HomerSlerp-7B,56.11872938725916,56.32506117591089,37.40411935244851,24,39.45493355125037,-2.0508141988018593
hotmailuser_QwenSlerp-14B,hotmailuser/QwenSlerp-14B,64.79777816351329,64.91286917834283,49.421941687333,24,51.42982802291763,-2.0078863355846295
hotmailuser_QwenSlerp-7B,hotmailuser/QwenSlerp-7B,56.15344558236417,56.36352508232924,37.61925634545651,24,39.50283312913703,-1.8835767836805175
hotmailuser_QwenSlerp2-14B,hotmailuser/QwenSlerp2-14B,64.76306196840827,64.92799322983842,49.68432710491516,24,51.381928445030965,-1.6976013401158028
hotmailuser_QwenSparse-7B,hotmailuser/QwenSparse-7B,28.554070473876063,28.956619468137905,1.88717525781587,24,1.422668709235176,0.46450654858069407
hotmailuser_QwenStock-1.7B,hotmailuser/QwenStock-1.7B,41.60735983336227,41.87550547805281,17.74065871627513,24,19.432909994622726,-1.6922512783475945
hotmailuser_QwenStock1-14B,hotmailuser/QwenStock1-14B,64.90192674882833,65.02248812491821,49.56243886958751,24,51.573526756577635,-2.0110878869901256
huihui-ai_DeepSeek-R1-Distill-Qwen-14B-abliterated-v2,huihui-ai/DeepSeek-R1-Distill-Qwen-14B-abliterated-v2,34.62940461725395,34.869240677927046,8.72537349779457,24,9.80509483940225,-1.07972134160768
iFaz_llama31_8B_en_emo_v4,iFaz/llama31_8B_en_emo_v4,49.03662558583579,49.15538461876138,27.93118385237936,24,29.683419662369893,-1.752235809990534
iFaz_llama32_1B_en_emo_v1,iFaz/llama32_1B_en_emo_v1,33.466412081235895,33.80263139411389,7.2810483160822015,24,8.200458980198839,-0.9194106641166373
iFaz_llama32_3B_en_emo_2000_stp,iFaz/llama32_3B_en_emo_2000_stp,45.061621246311404,45.3458898485164,23.416054848493687,24,24.19891799434629,-0.7828631458526019
iFaz_llama32_3B_en_emo_300_stp,iFaz/llama32_3B_en_emo_300_stp,44.80124978302378,45.045681689917494,22.939796393832054,24,23.839671160196268,-0.8998747663642135
iFaz_llama32_3B_en_emo_5000_stp,iFaz/llama32_3B_en_emo_5000_stp,45.460857490019094,45.67949942342784,23.46226189636773,24,24.749763140042987,-1.2875012436752584
iFaz_llama32_3B_en_emo_v3,iFaz/llama32_3B_en_emo_v3,42.83978475959035,43.01359640278236,20.09714960563635,24,21.133345009599477,-1.0361954039631271
ifable_gemma-2-Ifable-9B,ifable/gemma-2-Ifable-9B,58.63565353237285,58.66115556693244,41.03264464626528,24,42.92765294803387,-1.8950083017685841
jayasuryajsk_Qwen2.5-3B-reasoner,jayasuryajsk/Qwen2.5-3B-reasoner,46.259329977434476,46.51177299162071,25.2688279392506,24,25.851453431436372,-0.5826254921857732
jebish7_Llama-3-Nanda-10B-Chat,jebish7/Llama-3-Nanda-10B-Chat,49.383787536885954,49.586052043216434,29.600465622828253,24,30.16241544123658,-0.5619498184083263
jebish7_Llama-3.1-8B-Instruct,jebish7/Llama-3.1-8B-Instruct,50.84186773129665,50.88388495224863,29.191619249410262,24,32.17419771247668,-2.982578463066421
jebish7_gemma-2-9b-it,jebish7/gemma-2-9b-it,59.32997743447318,59.49210568047724,42.41412690099088,24,43.885644505767246,-1.4715176047763663
jeffmeloy_Qwen2.5-7B-minperplexity-2,jeffmeloy/Qwen2.5-7B-minperplexity-2,54.938378753688596,55.2390586276348,36.89009035044375,24,37.826347903103624,-0.9362575526598746
jeffmeloy_Qwen2.5-7B-nerd-uncensored-v0.9,jeffmeloy/Qwen2.5-7B-nerd-uncensored-v0.9,54.556500607533415,54.697018341387235,34.79159883396676,24,37.29945254635027,-2.5078537123835076
jeffmeloy_Qwen2.5-7B-nerd-uncensored-v1.0,jeffmeloy/Qwen2.5-7B-nerd-uncensored-v1.0,53.93160909564312,54.176277190322594,34.73715707560444,24,36.43726014439022,-1.7001030687857792
jeffmeloy_Qwen2.5-7B-nerd-uncensored-v1.1,jeffmeloy/Qwen2.5-7B-nerd-uncensored-v1.1,48.394375976392986,48.640249867140106,26.661152209882328,24,28.797277471466515,-2.136125261584187
jeffmeloy_Qwen2.5-7B-nerd-uncensored-v1.2,jeffmeloy/Qwen2.5-7B-nerd-uncensored-v1.2,49.123416073598335,49.45929792908671,27.660911941379897,24,29.803168607086565,-2.142256665706668
jeffmeloy_Qwen2.5-7B-nerd-uncensored-v1.3,jeffmeloy/Qwen2.5-7B-nerd-uncensored-v1.3,49.97396285367124,50.260554850901975,28.900263386108733,24,30.976708265309956,-2.0764448792012224
jeffmeloy_Qwen2.5-7B-nerd-uncensored-v1.5,jeffmeloy/Qwen2.5-7B-nerd-uncensored-v1.5,54.99045304634612,55.22599149696679,35.92532095316597,24,37.898197269933625,-1.9728763167676533
jeffmeloy_Qwen2.5-7B-olm-v1.2,jeffmeloy/Qwen2.5-7B-olm-v1.2,55.09460163166117,55.33340429711561,36.44070084062748,24,38.041896003593635,-1.6011951629661567
jeffmeloy_Qwen2.5-7B-olm-v1.3,jeffmeloy/Qwen2.5-7B-olm-v1.3,55.05988543655615,55.31852688351705,36.40248084197368,24,37.99399642570696,-1.5915155837332833
jeffmeloy_Qwen2.5-7B-olm-v1.5,jeffmeloy/Qwen2.5-7B-olm-v1.5,55.250824509633745,55.43943528577703,36.63313094998246,24,38.257444104083646,-1.6243131541011877
jiangxinyang-shanda_Homer-LLama3-8B,jiangxinyang-shanda/Homer-LLama3-8B,51.44940114563444,51.732420475431276,31.69897508701321,24,33.01244032549339,-1.3134652384801768
jlzhou_Qwen2.5-3B-Infinity-Instruct-0625,jlzhou/Qwen2.5-3B-Infinity-Instruct-0625,47.630619684082625,47.73774601029353,26.914542436180227,24,27.743486757959797,-0.82894432177957
johnsutor_Llama-3-8B-Instruct_breadcrumbs-density-0.1-gamma-0.01,johnsutor/Llama-3-8B-Instruct_breadcrumbs-density-0.1-gamma-0.01,50.13018573164381,50.35519809362171,29.55001380445773,24,31.192256365799963,-1.6422425613422327
johnsutor_Llama-3-8B-Instruct_breadcrumbs-density-0.1-gamma-0.1,johnsutor/Llama-3-8B-Instruct_breadcrumbs-density-0.1-gamma-0.1,49.99132095122375,50.18845446835877,28.607718394442788,24,31.000658054253293,-2.392939659810505
johnsutor_Llama-3-8B-Instruct_breadcrumbs-density-0.5-gamma-0.01,johnsutor/Llama-3-8B-Instruct_breadcrumbs-density-0.5-gamma-0.01,48.58531504947058,48.83576392175519,27.665794638508448,24,29.060725149843197,-1.3949305113347492
johnsutor_Llama-3-8B-Instruct_breadcrumbs-density-0.5-gamma-0.1,johnsutor/Llama-3-8B-Instruct_breadcrumbs-density-0.5-gamma-0.1,51.18902968234681,51.40041302485145,30.854731427683628,24,32.653193491343366,-1.7984620636597377
johnsutor_Llama-3-8B-Instruct_breadcrumbs-density-0.7-gamma-0.01,johnsutor/Llama-3-8B-Instruct_breadcrumbs-density-0.7-gamma-0.01,48.307585488630444,48.543257562725366,27.16443115792157,24,28.67752852674984,-1.5130973688282694
johnsutor_Llama-3-8B-Instruct_breadcrumbs-density-0.7-gamma-0.1,johnsutor/Llama-3-8B-Instruct_breadcrumbs-density-0.7-gamma-0.1,51.32789446276688,51.570973796489646,31.163507714744892,24,32.844791802890036,-1.6812840881451443
johnsutor_Llama-3-8B-Instruct_breadcrumbs_ties-density-0.1-gamma-0.01,johnsutor/Llama-3-8B-Instruct_breadcrumbs_ties-density-0.1-gamma-0.01,50.182260024301335,50.409359866352695,29.53001282071684,24,31.264105732629965,-1.7340929119131232
johnsutor_Llama-3-8B-Instruct_breadcrumbs_ties-density-0.5-gamma-0.01,johnsutor/Llama-3-8B-Instruct_breadcrumbs_ties-density-0.5-gamma-0.01,49.54001041485853,49.838273210973284,29.32060751365874,24,30.377963541726587,-1.0573560280678471
johnsutor_Llama-3-8B-Instruct_breadcrumbs_ties-density-0.5-gamma-0.1,johnsutor/Llama-3-8B-Instruct_breadcrumbs_ties-density-0.5-gamma-0.1,51.1543134872418,51.3665952913411,30.69307747198892,24,32.605293913456705,-1.912216441467784
johnsutor_Llama-3-8B-Instruct_breadcrumbs_ties-density-0.7-gamma-0.01,johnsutor/Llama-3-8B-Instruct_breadcrumbs_ties-density-0.7-gamma-0.01,49.36642943933345,49.673375343672944,28.739266057268598,24,30.13846565229325,-1.3991995950246512
johnsutor_Llama-3-8B-Instruct_breadcrumbs_ties-density-0.9-gamma-0.01,johnsutor/Llama-3-8B-Instruct_breadcrumbs_ties-density-0.9-gamma-0.01,48.88040270786322,49.18296438476884,28.219373273671145,24,29.467871561879882,-1.2484982882087365
johnsutor_Llama-3-8B-Instruct_breadcrumbs_ties-density-0.9-gamma-0.1,johnsutor/Llama-3-8B-Instruct_breadcrumbs_ties-density-0.9-gamma-0.1,51.20638777989932,51.38610942606996,30.841602413783743,24,32.6771432802867,-1.8355408665029564
johnsutor_Llama-3-8B-Instruct_linear,johnsutor/Llama-3-8B-Instruct_linear,50.199618121853845,50.31496839210309,28.778577217548463,24,31.288055521573305,-2.5094783040248423
johnsutor_Llama-3-8B-Instruct_ties-density-0.1,johnsutor/Llama-3-8B-Instruct_ties-density-0.1,49.99132095122375,50.21445196013956,28.768718884316492,24,31.000658054253293,-2.231939169936801
johnsutor_Llama-3-8B-Instruct_ties-density-0.7,johnsutor/Llama-3-8B-Instruct_ties-density-0.7,47.09251865995487,47.38186124296501,25.371407671115207,24,27.001043300716425,-1.6296356296012178
kayfour_T3Q-Qwen2.5-7B-it-KOR-Safe,kayfour/T3Q-Qwen2.5-7B-it-KOR-Safe,55.268182607186255,55.49941776226351,36.45157980184221,24,38.28139389302698,-1.8298140911847725
keeeeenw_MicroLlama,keeeeenw/MicroLlama,29.838569692761673,30.07313991347165,2.831363636363637,24,3.194953091041929,-0.36358945467829207
kevin009_llamaRAGdrama,kevin009/llamaRAGdrama,39.80211768790141,40.07385667099336,16.637813694151937,24,16.942131944515936,-0.3043182503639983
khoantap_llama-3-8b-stock-merge,khoantap/llama-3-8b-stock-merge,51.55354973094949,51.62255701726588,30.76062362954177,24,33.1561390591534,-2.3955154296116348
khoantap_llama-linear-0.5-0.5-1-merge,khoantap/llama-linear-0.5-0.5-1-merge,56.4138170456518,56.430136492449414,38.20585226683991,24,39.86207996328706,-1.6562276964471465
khoantap_llama-linear-0.5-1-0.5-merge,khoantap/llama-linear-0.5-1-0.5-merge,59.52091650755077,59.50766502131657,42.29147047597542,24,44.14909218414393,-1.8576217081685087
khoantap_llama-slerp-merge,khoantap/llama-slerp-merge,57.6809581669849,57.827827803151706,39.91531358821765,24,41.610414556150474,-1.6951009679328237
khulaifi95_Llama-3.1-8B-Reason-Blend-888k,khulaifi95/Llama-3.1-8B-Reason-Blend-888k,47.94306544002777,47.895269254944765,26.547568201488428,24,28.17458295893982,-1.6270147574513913
kms7530_chemeng_llama-3-8b-Instruct-bnb-4bit_24_1_100_1,kms7530/chemeng_llama-3-8b-Instruct-bnb-4bit_24_1_100_1,42.80506856448533,42.890394469736066,19.079190454097787,24,21.085445431712806,-2.0062549776150185
kms7530_chemeng_qwen-math-7b_24_1_100_1_nonmath,kms7530/chemeng_qwen-math-7b_24_1_100_1_nonmath,38.534976566568304,38.92856967853256,14.135344732061384,24,15.193797351652517,-1.058452619591133
langgptai_Qwen-las-v0.1,langgptai/Qwen-las-v0.1,38.67384134698837,38.92552562995618,14.698639898107368,24,15.385395663199189,-0.6867557650918208
langgptai_qwen1.5-7b-chat-sa-v0.1,langgptai/qwen1.5-7b-chat-sa-v0.1,42.961291442457906,43.25267992878654,20.302342129934097,24,21.300993532202813,-0.9986514022687167
lars1234_Mistral-Small-24B-Instruct-2501-writer,lars1234/Mistral-Small-24B-Instruct-2501-writer,67.14112133310189,67.33164099871132,52.78404012259051,24,54.663049530267784,-1.8790094076772732
lemon07r_Gemma-2-Ataraxy-9B,lemon07r/Gemma-2-Ataraxy-9B,59.243186946710644,59.31298417725773,42.03199052898647,24,43.765895561050584,-1.733905032064115
lemon07r_Gemma-2-Ataraxy-Advanced-9B,lemon07r/Gemma-2-Ataraxy-Advanced-9B,58.84395070300295,58.890672631849554,41.16143815473681,24,43.215050415353886,-2.0536122606170792
lemon07r_Gemma-2-Ataraxy-v3j-9B,lemon07r/Gemma-2-Ataraxy-v3j-9B,56.344384655441765,56.3228696118351,38.16656919949616,24,39.76628080751372,-1.5997116080175644
lemon07r_Gemma-2-Ataraxy-v4-Advanced-9B,lemon07r/Gemma-2-Ataraxy-v4-Advanced-9B,60.18052421454608,60.2362730968386,43.18189722480503,24,45.05918416399064,-1.8772869391856162
lemon07r_Gemma-2-Ataraxy-v4b-9B,lemon07r/Gemma-2-Ataraxy-v4b-9B,60.319388994966154,60.39158192304305,43.44273930792989,24,45.250782475537314,-1.8080431676074227
lemon07r_Gemma-2-Ataraxy-v4c-9B,lemon07r/Gemma-2-Ataraxy-v4c-9B,60.78805762888388,60.84319292299174,44.12536650674094,24,45.89742677700736,-1.7720602702664223
lemon07r_Llama-3-RedMagic4-8B,lemon07r/Llama-3-RedMagic4-8B,42.110744662385,42.56048947039042,19.475746974326068,24,20.127453873979423,-0.6517068996533553
lemon07r_llama-3-NeuralMahou-8b,lemon07r/llama-3-NeuralMahou-8b,41.34698837007464,41.841123683301525,18.69206874721008,24,19.073663160472705,-0.38159441326262566
lightblue_suzume-llama-3-8B-multilingual,lightblue/suzume-llama-3-8B-multilingual,49.27963895157091,49.49952418735975,28.895092037237777,24,30.018716707576576,-1.123624670338799
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-half,lightblue/suzume-llama-3-8B-multilingual-orpo-borda-half,46.83214719666724,47.074584910573016,26.34859792572119,24,26.641796466566408,-0.2931985408452178
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-top25,lightblue/suzume-llama-3-8B-multilingual-orpo-borda-top25,48.429092171498006,48.64641205580418,27.665285015300118,24,28.84517704935319,-1.179892034053072
lkoenig_BBAI_200_Gemma,lkoenig/BBAI_200_Gemma,34.178094080888734,34.49044607726534,9.395846417818936,24,9.182400326875555,0.21344609094338018
lkoenig_BBAI_456_QwenKoen,lkoenig/BBAI_456_QwenKoen,55.30289880229127,55.52713612233481,36.54914615161445,24,38.32929347091365,-1.7801473192991963
lkoenig_BBAI_7B_KoenQwenDyan,lkoenig/BBAI_7B_KoenQwenDyan,55.07724353410866,55.36566841353078,36.2457227762662,24,38.017946214650294,-1.7722234383840956
lkoenig_BBAI_7B_Qwen2.5koen,lkoenig/BBAI_7B_Qwen2.5koen,55.18139211942371,55.44031312134464,36.307407586886015,24,38.16164494831031,-1.8542373614242962
lkoenig_BBAI_7B_QwenDyanKoenLo,lkoenig/BBAI_7B_QwenDyanKoenLo,55.3723311925013,55.624615255032005,36.678248178014,24,38.42509262668698,-1.7468444486729808
llmat_Mistral-v0.3-7B-ORPO,llmat/Mistral-v0.3-7B-ORPO,39.697969102586356,39.77660730291809,14.86315851911541,24,16.798433210855926,-1.9352746917405153
magnifi_Phi3_intent_v56_3_w_unknown_5_lr_0.002,magnifi/Phi3_intent_v56_3_w_unknown_5_lr_0.002,32.407568130532894,32.81563256810973,5.851019142844943,24,6.739521854655436,-0.8885027118104931
maldv_badger-lambda-llama-3-8b,maldv/badger-lambda-llama-3-8b,49.470578024648496,49.63486651044483,28.10305001435372,24,30.28216438595325,-2.179114371599532
marcuscedricridia_Hush-Qwen2.5-7B-MST,marcuscedricridia/Hush-Qwen2.5-7B-MST,54.20933865648325,54.58495423775734,35.35007344104428,24,36.82045676748357,-1.4703833264392898
marcuscedricridia_Hush-Qwen2.5-7B-MST-v1.3,marcuscedricridia/Hush-Qwen2.5-7B-MST-v1.3,54.851588265926054,55.16165586639878,36.45190695170704,24,37.70659895838695,-1.2546920066799103
marcuscedricridia_Hush-Qwen2.5-7B-Preview,marcuscedricridia/Hush-Qwen2.5-7B-Preview,54.01839958340566,54.31064770878757,35.32875647048946,24,36.5570090891069,-1.2282526186174394
marcuscedricridia_Hush-Qwen2.5-7B-RP-v1.4-1M,marcuscedricridia/Hush-Qwen2.5-7B-RP-v1.4-1M,52.8380489498351,52.95123017150107,32.681799063269544,24,34.92842344096015,-2.2466243776906083
marcuscedricridia_Hush-Qwen2.5-7B-v1.1,marcuscedricridia/Hush-Qwen2.5-7B-v1.1,53.56708904704045,53.835756363076655,34.40003587057091,24,35.9343145765802,-1.5342787060092888
marcuscedricridia_Hush-Qwen2.5-7B-v1.3,marcuscedricridia/Hush-Qwen2.5-7B-v1.3,52.97691373025516,53.26893189699236,33.96881934058692,24,35.12002175250682,-1.151202411919904
marcuscedricridia_Qwen2.5-7B-Preview,marcuscedricridia/Qwen2.5-7B-Preview,53.41086616906787,53.59781834039953,33.85996689538109,24,35.71876647609019,-1.8587995807090962
marcuscedricridia_Yell-Qwen2.5-7B-Preview-v1.1,marcuscedricridia/Yell-Qwen2.5-7B-Preview-v1.1,53.341433778857834,53.47734083768815,34.15662850738155,24,35.622967320316846,-1.466338812935298
mattshumer_Reflection-Llama-3.1-70B,mattshumer/Reflection-Llama-3.1-70B,64.4332581149106,64.5001286484342,47.86623716674634,24,50.92688245510759,-3.0606452883612505
meditsolutions_Llama-3.2-SUN-1B-chat,meditsolutions/Llama-3.2-SUN-1B-chat,35.08071515361917,35.316857156340085,8.690237956315015,24,10.427789351928954,-1.7375513956139397
meditsolutions_Llama-3.2-SUN-2.4B-checkpoint-34800,meditsolutions/Llama-3.2-SUN-2.4B-checkpoint-34800,31.34872417982989,31.61124673749053,5.466179719646344,24,5.278584729112031,0.18759499053431306
meditsolutions_Llama-3.2-SUN-2.5B-chat,meditsolutions/Llama-3.2-SUN-2.5B-chat,35.49730949487936,35.747343021611236,9.40909318881213,24,11.002584286568977,-1.5934910977568464
meta-llama_Llama-2-13b-hf,meta-llama/Llama-2-13b-hf,41.138691199444544,41.25624223383506,17.222559825058127,24,18.786265693152696,-1.5637058680945692
meta-llama_Llama-2-70b-chat-hf,meta-llama/Llama-2-70b-chat-hf,30.220447838916854,30.424741461642657,4.613767082590614,24,3.7218484477952876,0.8919186347953261
meta-llama_Llama-2-70b-hf,meta-llama/Llama-2-70b-hf,54.60857490019094,54.725911904493415,35.900061863721675,24,37.37130191318027,-1.4712400494585935
meta-llama_Llama-2-7b-chat-hf,meta-llama/Llama-2-7b-chat-hf,30.84533935080715,31.118796883355184,4.459171645959485,24,4.58404084975533,-0.12486920379584543
meta-llama_Llama-3.1-70B,meta-llama/Llama-3.1-70B,62.71480645721229,62.60069183171611,46.39941295581887,24,48.55585334971749,-2.1564403938986203
meta-llama_Llama-3.1-70B-Instruct,meta-llama/Llama-3.1-70B-Instruct,67.9916681131748,68.09743928158808,55.92799173898473,24,55.83658918849117,0.09140255049356227
meta-llama_Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,50.77243534108662,50.87032184331889,29.379192497334035,24,32.07839855670335,-2.6992060593693132
meta-llama_Llama-3.2-1B,meta-llama/Llama-3.2-1B,30.897413643464677,31.149540964608104,4.366029656556756,24,4.655890216585336,-0.28986056002857996
meta-llama_Llama-3.2-3B-Instruct,meta-llama/Llama-3.2-3B-Instruct,45.460857490019094,45.65365973106469,24.059186446885477,24,24.749763140042987,-0.6905766931575101
meta-llama_Meta-Llama-3-70B,meta-llama/Meta-Llama-3-70B,64.6589133830932,64.61074599904468,48.709812647505885,24,51.23822971137094,-2.5284170638650565
meta-llama_Meta-Llama-3-70B-Instruct,meta-llama/Meta-Llama-3-70B-Instruct,65.2490886998785,65.4669943237205,50.18513318440344,24,52.05252253544433,-1.8673893510408917
meta-llama_Meta-Llama-3-8B-Instruct,meta-llama/Meta-Llama-3-8B-Instruct,49.71359139038361,49.88711113616953,28.24494957634361,24,30.61746143115994,-2.3725118548163273
microsoft_Phi-3-medium-128k-instruct,microsoft/Phi-3-medium-128k-instruct,63.61742752994272,63.82322530870548,48.46045127399018,24,49.80124237477088,-1.3407911007806987
microsoft_Phi-3-medium-4k-instruct,microsoft/Phi-3-medium-4k-instruct,63.80836660302031,64.12464890555547,49.38061007422016,24,50.06469005314755,-0.684079978927393
microsoft_Phi-3-mini-128k-instruct,microsoft/Phi-3-mini-128k-instruct,55.597986460683906,55.74531792679852,37.09976663224031,24,38.73643988295033,-1.6366732507100181
microsoft_Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,56.67418850893942,56.886293550540394,38.73553611173529,24,40.22132679743708,-1.4857906857017866
microsoft_phi-1,microsoft/phi-1,31.123068911647284,31.394755895837843,4.273999212214679,24,4.967237472848683,-0.6932382606340042
microsoft_phi-1_5,microsoft/phi-1_5,33.31018920326332,33.59758321199666,7.468938770070243,24,7.984910879708827,-0.5159721096385841
microsoft_phi-4,microsoft/phi-4,66.86339177226176,67.03464626619115,52.57567157258284,24,54.279852907174444,-1.7041813345916026
migtissera_Tess-3-Mistral-Nemo-12B,migtissera/Tess-3-Mistral-Nemo-12B,48.8456865127582,48.99423024530449,28.042728344416503,24,29.41997198399321,-1.377243639576708
minghaowu_Qwen1.5-1.8B-OpenHermes-2.5,minghaowu/Qwen1.5-1.8B-OpenHermes-2.5,33.53584447144593,33.746396801266016,7.561477534247794,24,8.296258135972174,-0.7347806017243803
mistral-community_Mixtral-8x22B-v0.1,mistral-community/Mixtral-8x22B-v0.1,38.0,38.0,12.647903050108935,24,14.455664856418945,-1.80776180631001
mistralai_Codestral-22B-v0.1,mistralai/Codestral-22B-v0.1,50.876583926401665,51.39136921003168,30.737634411945635,24,32.222097290363344,-1.484462878417709
mistralai_Mistral-7B-Instruct-v0.1,mistralai/Mistral-7B-Instruct-v0.1,37.63235549383788,37.79708547781686,7.647020535827543,24,13.948408326599123,-6.301387790771581
